,CHROM,BIN_START,BIN_END,N_VARIANTS,PI,Name
13068,NC_044378.1,6470001,6480000,1,7.97E-07,Soorni
13069,NC_044378.1,6530001,6540000,7,6.16E-05,Soorni
13070,NC_044378.1,6700001,6710000,7,5.72E-05,Soorni
13071,NC_044378.1,6780001,6790000,4,4.35E-05,Soorni
13072,NC_044378.1,6850001,6860000,4,2.27E-06,Soorni
13073,NC_044378.1,6900001,6910000,6,3.45E-05,Soorni
13074,NC_044378.1,6990001,7000000,5,5.97E-05,Soorni
13075,NC_044378.1,7020001,7030000,3,6.86E-05,Soorni
13076,NC_044378.1,7230001,7240000,3,2.52E-05,Soorni
13077,NC_044378.1,7340001,7350000,1,1.59E-06,Soorni
13078,NC_044378.1,7350001,7360000,2,7.74E-06,Soorni
13079,NC_044378.1,7890001,7900000,5,4.07E-05,Soorni
13080,NC_044378.1,7930001,7940000,6,3.26E-05,Soorni
13081,NC_044378.1,7980001,7990000,2,9.47E-06,Soorni
13082,NC_044378.1,8090001,8100000,1,2.42E-05,Soorni
13083,NC_044378.1,8100001,8110000,5,3.22E-06,Soorni
13084,NC_044378.1,8170001,8180000,10,4.92E-05,Soorni
13085,NC_044378.1,8220001,8230000,4,6.59E-05,Soorni
13086,NC_044378.1,8240001,8250000,1,1.59E-06,Soorni
13087,NC_044378.1,8270001,8280000,7,4.19E-05,Soorni
13088,NC_044378.1,8350001,8360000,5,3.65E-06,Soorni
13089,NC_044378.1,8410001,8420000,9,0.000115673,Soorni
13090,NC_044378.1,8510001,8520000,1,1.27E-06,Soorni
13091,NC_044378.1,8550001,8560000,5,6.66E-05,Soorni
13092,NC_044378.1,8560001,8570000,8,5.64E-05,Soorni
13093,NC_044378.1,8690001,8700000,3,3.34E-05,Soorni
13094,NC_044378.1,8740001,8750000,5,6.71E-05,Soorni
13095,NC_044378.1,8950001,8960000,1,7.22E-06,Soorni
13096,NC_044378.1,9230001,9240000,3,3.23E-05,Soorni
13097,NC_044378.1,9240001,9250000,3,2.21E-05,Soorni
13098,NC_044378.1,9320001,9330000,3,3.94E-05,Soorni
13099,NC_044378.1,9380001,9390000,1,1.40E-05,Soorni
13100,NC_044378.1,9690001,9700000,6,7.07E-05,Soorni
13101,NC_044378.1,9710001,9720000,10,0.000124792,Soorni
13102,NC_044378.1,9720001,9730000,3,1.37E-05,Soorni
13103,NC_044378.1,9730001,9740000,1,1.35E-05,Soorni
13104,NC_044378.1,9780001,9790000,3,3.97E-05,Soorni
13105,NC_044378.1,9860001,9870000,7,3.17E-05,Soorni
13106,NC_044378.1,9890001,9900000,1,9.56E-07,Soorni
13107,NC_044378.1,9940001,9950000,6,4.35E-05,Soorni
13108,NC_044378.1,9950001,9960000,9,0.000113564,Soorni
13109,NC_044378.1,10010001,10020000,2,1.02E-05,Soorni
13110,NC_044378.1,10080001,10090000,6,9.41E-06,Soorni
13111,NC_044378.1,10120001,10130000,9,7.24E-05,Soorni
13112,NC_044378.1,10130001,10140000,8,6.66E-05,Soorni
13113,NC_044378.1,10140001,10150000,3,1.66E-05,Soorni
13114,NC_044378.1,10180001,10190000,7,6.55E-05,Soorni
13115,NC_044378.1,10220001,10230000,4,5.15E-05,Soorni
13116,NC_044378.1,10230001,10240000,4,5.18E-05,Soorni
13117,NC_044378.1,10250001,10260000,23,0.000288808,Soorni
13118,NC_044378.1,10260001,10270000,3,1.90E-05,Soorni
13119,NC_044378.1,10270001,10280000,8,0.000101322,Soorni
13120,NC_044378.1,10300001,10310000,17,0.000158399,Soorni
13121,NC_044378.1,10330001,10340000,1,3.19E-05,Soorni
13122,NC_044378.1,10470001,10480000,1,2.51E-06,Soorni
13123,NC_044378.1,10800001,10810000,3,4.43E-06,Soorni
13124,NC_044378.1,10880001,10890000,6,4.11E-05,Soorni
13125,NC_044378.1,10900001,10910000,4,4.08E-05,Soorni
13126,NC_044378.1,11360001,11370000,3,1.48E-05,Soorni
13127,NC_044378.1,11510001,11520000,2,1.50E-05,Soorni
13128,NC_044378.1,11540001,11550000,1,6.66E-07,Soorni
13129,NC_044378.1,11570001,11580000,7,3.38E-05,Soorni
13130,NC_044378.1,11610001,11620000,10,5.97E-05,Soorni
13131,NC_044378.1,11660001,11670000,1,6.88E-07,Soorni
13132,NC_044378.1,11810001,11820000,3,5.79E-06,Soorni
13133,NC_044378.1,11860001,11870000,4,3.45E-05,Soorni
13134,NC_044378.1,12130001,12140000,1,5.46E-07,Soorni
13135,NC_044378.1,12350001,12360000,8,0.000134347,Soorni
13136,NC_044378.1,12460001,12470000,2,1.83E-05,Soorni
13137,NC_044378.1,13440001,13450000,7,4.32E-05,Soorni
13138,NC_044378.1,13490001,13500000,3,2.20E-05,Soorni
13139,NC_044378.1,13500001,13510000,4,1.56E-05,Soorni
13140,NC_044378.1,13530001,13540000,4,6.19E-05,Soorni
13141,NC_044378.1,15580001,15590000,7,1.89E-05,Soorni
13142,NC_044378.1,16160001,16170000,5,2.40E-05,Soorni
13143,NC_044378.1,16200001,16210000,1,1.27E-06,Soorni
13144,NC_044378.1,16220001,16230000,1,6.88E-07,Soorni
13145,NC_044378.1,16310001,16320000,2,3.40E-05,Soorni
13146,NC_044378.1,16390001,16400000,4,3.87E-05,Soorni
13147,NC_044378.1,16410001,16420000,2,1.13E-06,Soorni
13148,NC_044378.1,16430001,16440000,1,8.14E-07,Soorni
13149,NC_044378.1,16470001,16480000,1,1.16E-05,Soorni
13150,NC_044378.1,16920001,16930000,2,4.44E-06,Soorni
13151,NC_044378.1,17000001,17010000,1,6.66E-07,Soorni
13152,NC_044378.1,17270001,17280000,3,6.93E-06,Soorni
13153,NC_044378.1,17640001,17650000,4,4.36E-05,Soorni
13154,NC_044378.1,17650001,17660000,3,6.23E-05,Soorni
13155,NC_044378.1,17880001,17890000,1,4.32E-06,Soorni
13156,NC_044378.1,18030001,18040000,3,5.01E-06,Soorni
13157,NC_044378.1,18180001,18190000,1,3.25E-06,Soorni
13158,NC_044378.1,18220001,18230000,16,6.07E-05,Soorni
13159,NC_044378.1,18280001,18290000,3,3.92E-05,Soorni
13160,NC_044378.1,18350001,18360000,4,6.39E-05,Soorni
13161,NC_044378.1,18400001,18410000,8,1.20E-05,Soorni
13162,NC_044378.1,18440001,18450000,1,5.46E-06,Soorni
13163,NC_044378.1,18520001,18530000,2,9.22E-07,Soorni
13164,NC_044378.1,18560001,18570000,1,1.70E-05,Soorni
13165,NC_044378.1,18800001,18810000,1,1.07E-05,Soorni
13166,NC_044378.1,18900001,18910000,1,1.43E-06,Soorni
13167,NC_044378.1,19010001,19020000,3,3.45E-06,Soorni
13168,NC_044378.1,19890001,19900000,3,5.12E-06,Soorni
13169,NC_044378.1,20020001,20030000,11,0.000121593,Soorni
13170,NC_044378.1,21340001,21350000,6,4.91E-05,Soorni
13171,NC_044378.1,21430001,21440000,4,2.31E-05,Soorni
13172,NC_044378.1,21730001,21740000,1,2.75E-05,Soorni
13173,NC_044378.1,21740001,21750000,2,6.29E-06,Soorni
13174,NC_044378.1,21960001,21970000,1,2.73E-07,Soorni
13175,NC_044378.1,22000001,22010000,3,1.53E-05,Soorni
13176,NC_044378.1,22050001,22060000,10,0.000152157,Soorni
13177,NC_044378.1,22120001,22130000,5,8.70E-06,Soorni
13178,NC_044378.1,22320001,22330000,9,1.81E-05,Soorni
13179,NC_044378.1,22600001,22610000,1,3.58E-07,Soorni
13180,NC_044378.1,22660001,22670000,3,3.38E-05,Soorni
13181,NC_044378.1,22670001,22680000,8,7.16E-05,Soorni
13182,NC_044378.1,22920001,22930000,1,1.82E-06,Soorni
13183,NC_044378.1,23000001,23010000,3,1.58E-05,Soorni
13184,NC_044378.1,23770001,23780000,20,5.03E-05,Soorni
13185,NC_044378.1,23810001,23820000,3,1.66E-05,Soorni
13186,NC_044378.1,23970001,23980000,1,4.01E-06,Soorni
13187,NC_044378.1,24270001,24280000,8,0.00010651,Soorni
13188,NC_044378.1,24380001,24390000,1,3.58E-07,Soorni
13189,NC_044378.1,24440001,24450000,1,7.97E-07,Soorni
13190,NC_044378.1,24580001,24590000,1,1.80E-05,Soorni
13191,NC_044378.1,24720001,24730000,1,3.58E-07,Soorni
13192,NC_044378.1,25480001,25490000,1,1.11E-06,Soorni
13193,NC_044378.1,25570001,25580000,4,2.53E-05,Soorni
13194,NC_044378.1,26210001,26220000,4,1.32E-05,Soorni
13195,NC_044378.1,26300001,26310000,1,4.55E-07,Soorni
13196,NC_044378.1,26360001,26370000,1,1.89E-05,Soorni
13197,NC_044378.1,26660001,26670000,5,4.66E-05,Soorni
13198,NC_044378.1,26810001,26820000,2,2.33E-05,Soorni
13199,NC_044378.1,26820001,26830000,8,5.12E-05,Soorni
13200,NC_044378.1,27090001,27100000,5,7.92E-06,Soorni
13201,NC_044378.1,27110001,27120000,4,2.04E-05,Soorni
13202,NC_044378.1,27220001,27230000,4,9.91E-05,Soorni
13203,NC_044378.1,27370001,27380000,1,3.58E-07,Soorni
13204,NC_044378.1,27620001,27630000,1,5.26E-06,Soorni
13205,NC_044378.1,27650001,27660000,2,1.22E-05,Soorni
13206,NC_044378.1,27760001,27770000,2,1.81E-05,Soorni
13207,NC_044378.1,27920001,27930000,1,9.35E-06,Soorni
13208,NC_044378.1,27960001,27970000,1,7.33E-06,Soorni
13209,NC_044378.1,27990001,28000000,2,1.63E-05,Soorni
13210,NC_044378.1,28080001,28090000,2,3.07E-06,Soorni
13211,NC_044378.1,28400001,28410000,3,2.91E-06,Soorni
13212,NC_044378.1,29000001,29010000,12,0.000110636,Soorni
13213,NC_044378.1,29160001,29170000,10,0.000102771,Soorni
13214,NC_044378.1,29190001,29200000,4,1.98E-05,Soorni
13215,NC_044378.1,29200001,29210000,5,1.32E-05,Soorni
13216,NC_044378.1,29280001,29290000,15,8.74E-05,Soorni
13217,NC_044378.1,30340001,30350000,2,1.66E-06,Soorni
13218,NC_044378.1,30770001,30780000,1,3.58E-07,Soorni
13219,NC_044378.1,31280001,31290000,9,0.000103178,Soorni
13220,NC_044378.1,31290001,31300000,9,0.000101036,Soorni
13221,NC_044378.1,31300001,31310000,1,1.41E-06,Soorni
13222,NC_044378.1,31310001,31320000,2,1.05E-05,Soorni
13223,NC_044378.1,31470001,31480000,1,4.78E-06,Soorni
13224,NC_044378.1,31520001,31530000,2,3.23E-06,Soorni
13225,NC_044378.1,31760001,31770000,12,9.31E-05,Soorni
13226,NC_044378.1,31950001,31960000,5,6.20E-06,Soorni
13227,NC_044378.1,31960001,31970000,4,6.55E-06,Soorni
13228,NC_044378.1,32010001,32020000,7,0.000105263,Soorni
13229,NC_044378.1,32170001,32180000,3,3.44E-05,Soorni
13230,NC_044378.1,33550001,33560000,2,5.66E-05,Soorni
13231,NC_044378.1,33590001,33600000,2,1.50E-06,Soorni
13232,NC_044378.1,33620001,33630000,1,8.19E-07,Soorni
13233,NC_044378.1,33850001,33860000,2,2.62E-05,Soorni
13234,NC_044378.1,33860001,33870000,1,4.61E-07,Soorni
13235,NC_044378.1,33920001,33930000,1,5.47E-06,Soorni
13236,NC_044378.1,33970001,33980000,2,6.37E-06,Soorni
13237,NC_044378.1,34590001,34600000,3,2.52E-05,Soorni
13238,NC_044378.1,34610001,34620000,4,5.15E-05,Soorni
13239,NC_044378.1,34670001,34680000,1,2.73E-07,Soorni
13240,NC_044378.1,34780001,34790000,1,1.46E-05,Soorni
13241,NC_044378.1,34850001,34860000,4,3.77E-05,Soorni
13242,NC_044378.1,34990001,35000000,1,1.38E-05,Soorni
13243,NC_044378.1,35000001,35010000,4,3.55E-05,Soorni
13244,NC_044378.1,35390001,35400000,2,2.65E-05,Soorni
13245,NC_044378.1,35420001,35430000,3,1.42E-05,Soorni
13246,NC_044378.1,35470001,35480000,1,2.03E-06,Soorni
13247,NC_044378.1,35480001,35490000,7,2.86E-05,Soorni
13248,NC_044378.1,35840001,35850000,1,6.83E-07,Soorni
13249,NC_044378.1,35850001,35860000,3,5.31E-05,Soorni
13250,NC_044378.1,35860001,35870000,2,2.66E-05,Soorni
13251,NC_044378.1,35870001,35880000,4,3.71E-05,Soorni
13252,NC_044378.1,35960001,35970000,2,2.25E-06,Soorni
13253,NC_044378.1,36110001,36120000,5,6.30E-05,Soorni
13254,NC_044378.1,36610001,36620000,2,4.64E-05,Soorni
13255,NC_044378.1,36830001,36840000,3,4.40E-06,Soorni
13256,NC_044378.1,37010001,37020000,6,4.57E-05,Soorni
13257,NC_044378.1,37130001,37140000,8,9.40E-05,Soorni
13258,NC_044378.1,37140001,37150000,5,1.98E-05,Soorni
13259,NC_044378.1,37210001,37220000,5,6.02E-05,Soorni
13260,NC_044378.1,37260001,37270000,7,0.00011786,Soorni
13261,NC_044378.1,37350001,37360000,3,2.62E-05,Soorni
13262,NC_044378.1,37360001,37370000,2,4.24E-06,Soorni
13263,NC_044378.1,37520001,37530000,1,3.58E-07,Soorni
13264,NC_044378.1,37660001,37670000,1,9.56E-07,Soorni
13265,NC_044378.1,37820001,37830000,1,1.84E-06,Soorni
13266,NC_044378.1,37830001,37840000,9,3.88E-05,Soorni
13267,NC_044378.1,37850001,37860000,2,1.46E-06,Soorni
13268,NC_044378.1,38270001,38280000,4,2.66E-05,Soorni
13269,NC_044378.1,38280001,38290000,7,1.88E-05,Soorni
13270,NC_044378.1,38290001,38300000,1,1.47E-05,Soorni
13271,NC_044378.1,38330001,38340000,3,3.19E-06,Soorni
13272,NC_044378.1,38410001,38420000,5,3.64E-05,Soorni
13273,NC_044378.1,38550001,38560000,5,0.00010842,Soorni
13274,NC_044378.1,38630001,38640000,1,1.06E-05,Soorni
13275,NC_044378.1,38700001,38710000,3,2.62E-05,Soorni
13276,NC_044378.1,38710001,38720000,2,1.71E-05,Soorni
13277,NC_044378.1,38870001,38880000,3,6.53E-06,Soorni
13278,NC_044378.1,39080001,39090000,10,1.57E-05,Soorni
13279,NC_044378.1,39220001,39230000,4,3.56E-05,Soorni
13280,NC_044378.1,39290001,39300000,6,7.02E-05,Soorni
13281,NC_044378.1,39350001,39360000,2,4.06E-06,Soorni
13282,NC_044378.1,39620001,39630000,4,7.44E-06,Soorni
13283,NC_044378.1,39670001,39680000,1,2.32E-05,Soorni
13284,NC_044378.1,39680001,39690000,5,5.74E-06,Soorni
13285,NC_044378.1,39850001,39860000,15,9.36E-05,Soorni
13286,NC_044378.1,39940001,39950000,5,2.72E-05,Soorni
13287,NC_044378.1,39960001,39970000,1,3.79E-06,Soorni
13288,NC_044378.1,40410001,40420000,2,3.06E-05,Soorni
13289,NC_044378.1,40470001,40480000,2,1.39E-06,Soorni
13290,NC_044378.1,40930001,40940000,3,2.83E-05,Soorni
13291,NC_044378.1,40950001,40960000,1,9.89E-06,Soorni
13292,NC_044378.1,40960001,40970000,4,3.73E-05,Soorni
13293,NC_044378.1,40980001,40990000,1,6.37E-06,Soorni
13294,NC_044378.1,41050001,41060000,5,4.54E-05,Soorni
13295,NC_044378.1,41070001,41080000,1,1.12E-06,Soorni
13296,NC_044378.1,41250001,41260000,3,1.41E-05,Soorni
13297,NC_044378.1,41310001,41320000,2,9.71E-06,Soorni
13298,NC_044378.1,41450001,41460000,3,1.37E-06,Soorni
13299,NC_044378.1,41470001,41480000,2,1.16E-05,Soorni
13300,NC_044378.1,41620001,41630000,2,1.51E-05,Soorni
13301,NC_044378.1,41730001,41740000,6,9.45E-05,Soorni
13302,NC_044378.1,41860001,41870000,5,4.98E-05,Soorni
13303,NC_044378.1,42070001,42080000,1,1.49E-05,Soorni
13304,NC_044378.1,42190001,42200000,1,2.31E-05,Soorni
13305,NC_044378.1,42250001,42260000,4,1.68E-05,Soorni
13306,NC_044378.1,42310001,42320000,2,1.61E-06,Soorni
13307,NC_044378.1,42410001,42420000,3,1.62E-05,Soorni
13308,NC_044378.1,42510001,42520000,3,4.57E-05,Soorni
13309,NC_044378.1,42520001,42530000,4,9.83E-06,Soorni
13310,NC_044378.1,42600001,42610000,2,7.46E-06,Soorni
13311,NC_044378.1,42740001,42750000,1,2.05E-06,Soorni
13312,NC_044378.1,42800001,42810000,3,5.26E-05,Soorni
13313,NC_044378.1,42960001,42970000,1,5.69E-07,Soorni
13314,NC_044378.1,43310001,43320000,2,2.55E-05,Soorni
13315,NC_044378.1,43920001,43930000,5,8.74E-05,Soorni
13316,NC_044378.1,44060001,44070000,4,2.36E-05,Soorni
13317,NC_044378.1,44160001,44170000,1,1.12E-05,Soorni
13318,NC_044378.1,44180001,44190000,2,4.75E-06,Soorni
13319,NC_044378.1,44280001,44290000,2,3.03E-06,Soorni
13320,NC_044378.1,44300001,44310000,1,1.79E-06,Soorni
13321,NC_044378.1,44350001,44360000,4,1.79E-05,Soorni
13322,NC_044378.1,45300001,45310000,2,3.22E-05,Soorni
13323,NC_044378.1,45540001,45550000,8,0.000159176,Soorni
13324,NC_044378.1,45810001,45820000,3,6.36E-06,Soorni
13325,NC_044378.1,46680001,46690000,1,6.83E-07,Soorni
13326,NC_044378.1,46690001,46700000,2,2.57E-05,Soorni
13327,NC_044378.1,46740001,46750000,3,1.94E-06,Soorni
13328,NC_044378.1,46880001,46890000,4,1.68E-05,Soorni
13329,NC_044378.1,46890001,46900000,6,5.49E-05,Soorni
13330,NC_044378.1,47110001,47120000,2,1.16E-06,Soorni
13331,NC_044378.1,47190001,47200000,5,1.75E-05,Soorni
13332,NC_044378.1,47970001,47980000,8,2.06E-05,Soorni
13333,NC_044378.1,47980001,47990000,6,6.93E-06,Soorni
13334,NC_044378.1,48370001,48380000,2,2.87E-06,Soorni
13335,NC_044378.1,49060001,49070000,1,2.73E-07,Soorni
13336,NC_044378.1,49640001,49650000,1,3.70E-06,Soorni
13337,NC_044378.1,50070001,50080000,4,5.03E-06,Soorni
13338,NC_044378.1,50160001,50170000,1,4.55E-07,Soorni
13339,NC_044378.1,50730001,50740000,3,4.11E-05,Soorni
13340,NC_044378.1,50810001,50820000,1,1.41E-06,Soorni
13341,NC_044378.1,50900001,50910000,1,5.63E-07,Soorni
13342,NC_044378.1,50990001,51000000,6,7.35E-06,Soorni
13343,NC_044378.1,51120001,51130000,8,9.57E-05,Soorni
13344,NC_044378.1,51180001,51190000,10,5.20E-05,Soorni
13345,NC_044378.1,51340001,51350000,4,6.33E-05,Soorni
13346,NC_044378.1,51350001,51360000,2,4.24E-05,Soorni
13347,NC_044378.1,51370001,51380000,2,5.41E-06,Soorni
13348,NC_044378.1,51390001,51400000,1,1.06E-05,Soorni
13349,NC_044378.1,51400001,51410000,1,1.11E-06,Soorni
13350,NC_044378.1,51410001,51420000,3,1.76E-05,Soorni
13351,NC_044378.1,51780001,51790000,4,3.35E-06,Soorni
13352,NC_044378.1,52440001,52450000,2,1.91E-06,Soorni
13353,NC_044378.1,52520001,52530000,2,9.10E-07,Soorni
13354,NC_044378.1,52580001,52590000,4,9.66E-06,Soorni
13355,NC_044378.1,52850001,52860000,1,1.92E-05,Soorni
13356,NC_044378.1,53170001,53180000,2,1.05E-05,Soorni
13357,NC_044378.1,53350001,53360000,7,6.63E-05,Soorni
13358,NC_044378.1,53640001,53650000,7,1.43E-05,Soorni
13359,NC_044378.1,53930001,53940000,3,1.46E-05,Soorni
13360,NC_044378.1,53970001,53980000,3,2.30E-05,Soorni
13361,NC_044378.1,53980001,53990000,1,2.75E-06,Soorni
13362,NC_044378.1,54710001,54720000,10,7.03E-05,Soorni
13363,NC_044378.1,55300001,55310000,5,5.85E-05,Soorni
13364,NC_044378.1,55380001,55390000,2,1.66E-05,Soorni
13365,NC_044378.1,55480001,55490000,10,5.59E-05,Soorni
13366,NC_044378.1,55490001,55500000,4,1.79E-05,Soorni
13367,NC_044378.1,55580001,55590000,3,1.36E-05,Soorni
13368,NC_044378.1,55700001,55710000,1,1.09E-06,Soorni
13369,NC_044378.1,55900001,55910000,3,3.79E-06,Soorni
13370,NC_044378.1,56520001,56530000,1,9.62E-07,Soorni
13371,NC_044378.1,56540001,56550000,2,2.08E-06,Soorni
13372,NC_044378.1,57080001,57090000,3,2.36E-05,Soorni
13373,NC_044378.1,57090001,57100000,3,5.45E-06,Soorni
13374,NC_044378.1,57360001,57370000,1,6.43E-06,Soorni
13375,NC_044378.1,57780001,57790000,9,6.24E-05,Soorni
13376,NC_044378.1,57810001,57820000,4,3.66E-05,Soorni
13377,NC_044378.1,57890001,57900000,4,5.24E-05,Soorni
13378,NC_044378.1,58420001,58430000,3,5.05E-05,Soorni
13379,NC_044378.1,58510001,58520000,3,4.46E-06,Soorni
13380,NC_044378.1,58520001,58530000,2,3.87E-05,Soorni
13381,NC_044378.1,58570001,58580000,7,5.53E-05,Soorni
13382,NC_044378.1,58670001,58680000,5,3.21E-05,Soorni
13383,NC_044378.1,58710001,58720000,1,4.55E-07,Soorni
13384,NC_044378.1,58760001,58770000,2,5.01E-06,Soorni
13385,NC_044378.1,58900001,58910000,12,6.96E-05,Soorni
13386,NC_044378.1,58960001,58970000,3,3.15E-05,Soorni
13387,NC_044378.1,59930001,59940000,1,2.58E-05,Soorni
13388,NC_044378.1,59940001,59950000,5,1.32E-05,Soorni
13389,NC_044378.1,60020001,60030000,8,3.69E-05,Soorni
13390,NC_044378.1,60030001,60040000,10,7.15E-05,Soorni
13391,NC_044378.1,60800001,60810000,2,1.21E-05,Soorni
13392,NC_044378.1,60840001,60850000,4,1.45E-05,Soorni
13393,NC_044378.1,60850001,60860000,3,3.80E-05,Soorni
13394,NC_044378.1,60960001,60970000,2,3.04E-06,Soorni
13395,NC_044378.1,61040001,61050000,3,1.82E-06,Soorni
13396,NC_044378.1,61080001,61090000,2,3.27E-06,Soorni
13397,NC_044378.1,61140001,61150000,15,5.91E-05,Soorni
13398,NC_044378.1,61150001,61160000,5,1.67E-05,Soorni
13399,NC_044378.1,61180001,61190000,4,1.41E-05,Soorni
13400,NC_044378.1,61250001,61260000,4,3.95E-05,Soorni
13401,NC_044378.1,61390001,61400000,3,2.29E-05,Soorni
13402,NC_044378.1,61420001,61430000,1,2.02E-05,Soorni
13403,NC_044378.1,61470001,61480000,7,1.64E-05,Soorni
13404,NC_044378.1,61640001,61650000,1,1.27E-06,Soorni
13405,NC_044378.1,61700001,61710000,1,2.03E-06,Soorni
13406,NC_044378.1,61750001,61760000,2,2.16E-05,Soorni
13407,NC_044378.1,61760001,61770000,7,0.000135574,Soorni
13408,NC_044378.1,63010001,63020000,3,2.69E-05,Soorni
13409,NC_044378.1,63180001,63190000,1,2.17E-05,Soorni
13410,NC_044378.1,63320001,63330000,8,7.60E-05,Soorni
13411,NC_044378.1,63360001,63370000,3,7.13E-05,Soorni
13412,NC_044378.1,63510001,63520000,16,0.00018603,Soorni
13413,NC_044378.1,63530001,63540000,2,9.92E-06,Soorni
13414,NC_044378.1,63610001,63620000,4,6.17E-05,Soorni
13415,NC_044378.1,63670001,63680000,2,1.33E-06,Soorni
13416,NC_044378.1,63680001,63690000,4,1.54E-05,Soorni
13417,NC_044378.1,63730001,63740000,3,3.49E-05,Soorni
13418,NC_044378.1,63740001,63750000,7,8.01E-05,Soorni
13419,NC_044378.1,63890001,63900000,1,2.40E-05,Soorni
13420,NC_044378.1,63900001,63910000,7,9.11E-05,Soorni
13421,NC_044378.1,63930001,63940000,3,1.63E-05,Soorni
13422,NC_044378.1,64010001,64020000,6,4.77E-05,Soorni
13423,NC_044378.1,64040001,64050000,3,4.43E-05,Soorni
13424,NC_044378.1,64070001,64080000,9,9.87E-05,Soorni
13425,NC_044378.1,64080001,64090000,5,7.72E-06,Soorni
13426,NC_044378.1,64090001,64100000,1,2.05E-06,Soorni
13427,NC_044378.1,64100001,64110000,1,1.84E-06,Soorni
13428,NC_044378.1,64110001,64120000,8,4.68E-05,Soorni
13429,NC_044378.1,64260001,64270000,8,8.81E-05,Soorni
13430,NC_044378.1,64270001,64280000,6,4.21E-05,Soorni
13431,NC_044378.1,64310001,64320000,4,7.89E-05,Soorni
13432,NC_044378.1,64530001,64540000,6,5.17E-05,Soorni
13433,NC_044378.1,64800001,64810000,1,6.66E-07,Soorni
13434,NC_044378.1,64880001,64890000,11,7.54E-05,Soorni
13435,NC_044378.1,65050001,65060000,9,0.000117122,Soorni
13436,NC_044378.1,65330001,65340000,4,5.55E-05,Soorni
13437,NC_044378.1,65390001,65400000,3,7.67E-05,Soorni
13438,NC_044378.1,65400001,65410000,3,3.81E-05,Soorni
13439,NC_044378.1,65420001,65430000,1,1.26E-06,Soorni
13440,NC_044378.1,65480001,65490000,2,1.72E-05,Soorni
13441,NC_044378.1,65610001,65620000,20,0.000155138,Soorni
13442,NC_044378.1,65630001,65640000,7,5.34E-05,Soorni
13443,NC_044378.1,65670001,65680000,2,2.43E-05,Soorni
13444,NC_044378.1,65870001,65880000,6,8.28E-05,Soorni
13445,NC_044378.1,65920001,65930000,5,4.82E-05,Soorni
13446,NC_044378.1,65950001,65960000,2,1.73E-05,Soorni
13447,NC_044378.1,65980001,65990000,2,4.06E-06,Soorni
13448,NC_044378.1,66040001,66050000,2,2.59E-06,Soorni
13449,NC_044378.1,66070001,66080000,7,8.87E-05,Soorni
13450,NC_044378.1,66100001,66110000,7,0.000102203,Soorni
13451,NC_044378.1,66440001,66450000,5,1.90E-05,Soorni
13452,NC_044378.1,66610001,66620000,1,7.65E-06,Soorni
13453,NC_044378.1,66700001,66710000,4,4.45E-05,Soorni
13454,NC_044378.1,66730001,66740000,3,4.95E-06,Soorni
13455,NC_044378.1,66750001,66760000,6,4.86E-05,Soorni
13456,NC_044378.1,66910001,66920000,9,9.50E-05,Soorni
13457,NC_044378.1,67110001,67120000,3,9.60E-06,Soorni
13458,NC_044378.1,67120001,67130000,4,4.08E-05,Soorni
13459,NC_044378.1,67140001,67150000,12,8.04E-05,Soorni
13460,NC_044378.1,67500001,67510000,3,7.22E-05,Soorni
13461,NC_044378.1,67540001,67550000,2,1.91E-06,Soorni
13462,NC_044378.1,67610001,67620000,1,2.82E-05,Soorni
